0	1	1
0	2	1
0	3	1
0	4	1
0	5	1
0	6	1
0	7	1
0	8	1
0	9	1
0	10	1
0	11	1
0	12	1
0	13	1
0	14	1
0	15	1
0	16	1
0	17	1
0	18	1
0	19	1
0	20	1
0	21	1
0	22	1
0	23	1
0	24	1
0	25	1
0	26	1
0	27	1
0	28	1
0	29	1
0	30	1
0	31	1
0	32	1
0	33	1
0	34	1
0	36	1
0	37	1
0	38	1
0	39	1
0	41	1
0	42	1
0	43	1
0	45	1
0	47	1
0	48	1
0	50	1
0	54	-1
0	57	1
0	62	-1
0	73	1
0	74	1
0	75	1
0	86	-1
0	89	1
0	105	-1
0	121	-1
0	122	1
0	123	-1
0	125	-1
0	136	-1
0	142	-1
0	145	-1
0	146	1
0	147	1
0	150	1
0	160	1
0	161	-1
0	162	1
1	2	1
1	3	1
1	4	1
1	5	1
1	6	1
1	7	1
1	8	1
1	9	1
1	10	1
1	11	1
1	12	1
1	13	1
1	14	1
1	15	1
1	16	1
1	17	1
1	18	1
1	19	1
1	20	1
1	21	1
1	22	1
1	23	1
1	24	1
1	25	1
1	26	1
1	27	1
1	28	1
1	29	1
1	30	1
1	31	1
1	32	1
1	33	1
1	34	1
1	36	1
1	37	1
1	38	1
1	39	1
1	41	1
1	42	1
1	43	1
1	45	1
1	47	1
1	48	1
1	50	1
1	54	-1
1	57	1
1	62	1
1	73	1
1	74	1
1	75	1
1	122	1
1	136	-1
2	3	1
2	4	1
2	5	1
2	6	1
2	7	1
2	8	1
2	9	1
2	10	1
2	11	1
2	12	1
2	13	1
2	14	1
2	15	1
2	16	1
2	17	1
2	18	1
2	19	1
2	20	1
2	21	1
2	22	1
2	23	1
2	24	1
2	25	1
2	26	1
2	27	1
2	28	1
2	29	1
2	30	1
2	31	1
2	32	1
2	33	1
3	4	1
3	5	1
3	6	1
3	7	1
3	8	1
3	9	1
3	10	1
3	11	1
3	12	1
3	13	1
3	14	1
3	15	1
3	16	1
3	17	1
3	18	1
3	19	1
3	20	1
3	21	1
3	22	1
3	23	1
3	24	1
3	25	1
3	26	1
3	27	1
3	28	1
3	29	1
3	30	1
3	31	1
3	32	1
3	33	1
4	5	1
4	6	1
4	7	1
4	8	1
4	9	1
4	10	1
4	11	1
4	12	1
4	13	1
4	14	1
4	15	1
4	16	1
4	17	1
4	18	1
4	19	1
4	20	1
4	21	1
4	22	1
4	23	1
4	24	1
4	25	1
4	26	1
4	27	1
4	28	1
4	29	1
4	30	1
4	31	1
4	32	1
4	33	1
5	6	1
5	7	1
5	8	1
5	9	1
5	10	1
5	11	1
5	12	1
5	13	1
5	14	1
5	15	1
5	16	1
5	17	1
5	18	1
5	19	1
5	20	1
5	21	1
5	22	1
5	23	1
5	24	1
5	25	1
5	26	1
5	27	1
5	28	1
5	29	1
5	30	1
5	31	1
5	32	1
5	33	1
6	7	1
6	8	1
6	9	1
6	10	1
6	11	1
6	12	1
6	13	1
6	14	1
6	15	1
6	16	1
6	17	1
6	18	1
6	19	1
6	20	1
6	21	1
6	22	1
6	23	1
6	24	1
6	25	1
6	26	1
6	27	1
6	28	1
6	29	1
6	30	1
6	31	1
6	32	1
6	33	1
7	8	1
7	9	1
7	10	1
7	11	1
7	12	1
7	13	1
7	14	1
7	15	1
7	16	1
7	17	1
7	18	1
7	19	1
7	20	1
7	21	1
7	22	1
7	23	1
7	24	1
7	25	1
7	26	1
7	27	1
7	28	1
7	29	1
7	30	1
7	31	1
7	32	1
7	33	1
8	9	1
8	10	1
8	11	1
8	12	1
8	13	1
8	14	1
8	15	1
8	16	1
8	17	1
8	18	1
8	19	1
8	20	1
8	21	1
8	22	1
8	23	1
8	24	1
8	25	1
8	26	1
8	27	1
8	28	1
8	29	1
8	30	1
8	31	1
8	32	1
8	33	1
9	10	1
9	11	1
9	12	1
9	13	1
9	14	1
9	15	1
9	16	1
9	17	1
9	18	1
9	19	1
9	20	1
9	21	1
9	22	1
9	23	1
9	24	1
9	25	1
9	26	1
9	27	1
9	28	1
9	29	1
9	30	1
9	31	1
9	32	1
9	33	1
10	11	1
10	12	1
10	13	1
10	14	1
10	15	1
10	16	1
10	17	1
10	18	1
10	19	1
10	20	1
10	21	1
10	22	1
10	23	1
10	24	1
10	25	1
10	26	1
10	27	1
10	28	1
10	29	1
10	30	1
10	31	1
10	32	1
10	33	1
11	12	1
11	13	1
11	14	1
11	15	1
11	16	1
11	17	1
11	18	1
11	19	1
11	20	1
11	21	1
11	22	1
11	23	1
11	24	1
11	25	1
11	26	1
11	27	1
11	28	1
11	29	1
11	30	1
11	31	1
11	32	1
11	33	1
12	13	1
12	14	1
12	15	1
12	16	1
12	17	1
12	18	1
12	19	1
12	20	1
12	21	1
12	22	1
12	23	1
12	24	1
12	25	1
12	26	1
12	27	1
12	28	1
12	29	1
12	30	1
12	31	1
12	32	1
12	33	1
13	14	1
13	15	1
13	16	1
13	17	1
13	18	1
13	19	1
13	20	1
13	21	1
13	22	1
13	23	1
13	24	1
13	25	1
13	26	1
13	27	1
13	28	1
13	29	1
13	30	1
13	31	1
13	32	1
13	33	1
14	15	1
14	16	1
14	17	1
14	18	1
14	19	1
14	20	1
14	21	1
14	22	1
14	23	1
14	24	1
14	25	1
14	26	1
14	27	1
14	28	1
14	29	1
14	30	1
14	31	1
14	32	1
14	33	1
15	16	1
15	17	1
15	18	1
15	19	1
15	20	1
15	21	1
15	22	1
15	23	1
15	24	1
15	25	1
15	26	1
15	27	1
15	28	1
15	29	1
15	30	1
15	31	1
15	32	1
15	33	1
16	17	1
16	18	1
16	19	1
16	20	1
16	21	1
16	22	1
16	23	1
16	24	1
16	25	1
16	26	1
16	27	1
16	28	1
16	29	1
16	30	1
16	31	1
16	32	1
16	33	1
17	18	1
17	19	1
17	20	1
17	21	1
17	22	1
17	23	1
17	24	1
17	25	1
17	26	1
17	27	1
17	28	1
17	29	1
17	30	1
17	31	1
17	32	1
17	33	1
18	19	1
18	20	1
18	21	1
18	22	1
18	23	1
18	24	1
18	25	1
18	26	1
18	27	1
18	28	1
18	29	1
18	30	1
18	31	1
18	32	1
18	33	1
19	20	1
19	21	1
19	22	1
19	23	1
19	24	1
19	25	1
19	26	1
19	27	1
19	28	1
19	29	1
19	30	1
19	31	1
19	32	1
19	33	1
20	21	1
20	22	1
20	23	1
20	24	1
20	25	1
20	26	1
20	27	1
20	28	1
20	29	1
20	30	1
20	31	1
20	32	1
20	33	1
21	22	1
21	23	1
21	24	1
21	25	1
21	26	1
21	27	1
21	28	1
21	29	1
21	30	1
21	31	1
21	32	1
21	33	1
22	23	1
22	24	1
22	25	1
22	26	1
22	27	1
22	28	1
22	29	1
22	30	1
22	31	1
22	32	1
22	33	1
23	24	1
23	25	1
23	26	1
23	27	1
23	28	1
23	29	1
23	30	1
23	31	1
23	32	1
23	33	1
24	25	1
24	26	1
24	27	1
24	28	1
24	29	1
24	30	1
24	31	1
24	32	1
24	33	1
25	26	1
25	27	1
25	28	1
25	29	1
25	30	1
25	31	1
25	32	1
25	33	1
26	27	1
26	28	1
26	29	1
26	30	1
26	31	1
26	32	1
26	33	1
27	28	1
27	29	1
27	30	1
27	31	1
27	32	1
27	33	1
28	29	1
28	30	1
28	31	1
28	32	1
28	33	1
29	30	1
29	31	1
29	32	1
29	33	1
30	31	1
30	32	1
30	33	1
31	32	1
31	33	1
32	33	1
32	54	-1
32	62	-1
34	36	1
34	37	1
34	38	1
34	39	1
34	41	1
34	42	1
34	43	1
34	44	1
34	45	1
34	47	1
34	48	1
34	50	1
34	54	-1
34	57	1
34	73	1
34	74	1
34	75	1
34	111	-1
34	121	-1
34	122	1
34	123	-1
34	136	-1
35	54	-1
36	37	1
36	38	1
36	39	1
36	41	1
36	42	1
36	43	1
36	44	1
36	45	1
36	47	1
36	48	1
36	50	1
36	54	-1
36	57	1
36	73	1
36	74	1
36	75	1
36	122	1
36	123	-1
36	136	-1
37	38	1
37	39	1
37	41	1
37	42	1
37	43	1
37	44	1
37	45	1
37	47	1
37	48	1
37	50	1
37	54	-1
37	57	1
37	73	1
37	74	1
37	75	1
37	122	1
38	39	1
38	41	1
38	42	1
38	43	1
38	44	1
38	45	1
38	47	1
38	48	1
38	50	1
38	54	-1
38	57	1
38	73	1
38	74	1
38	75	1
38	122	1
39	41	1
39	42	1
39	43	1
39	44	1
39	45	1
39	47	1
39	48	1
39	50	1
39	54	-1
39	57	1
39	62	1
39	69	1
39	73	1
39	74	1
39	75	1
39	86	-1
39	95	1
39	118	1
39	119	-1
39	122	1
39	128	-1
39	136	-1
40	54	-1
40	128	-1
41	42	1
41	43	1
41	44	1
41	45	1
41	47	1
41	48	1
41	50	1
41	54	-1
41	57	1
41	73	1
41	74	1
41	75	1
41	115	-1
41	122	1
41	136	-1
41	145	-1
41	146	-1
42	43	1
42	44	1
42	45	1
42	47	1
42	48	1
42	50	1
42	54	-1
42	57	1
42	73	1
42	74	1
42	75	1
42	122	1
42	136	-1
43	45	1
43	47	1
43	48	1
43	50	1
43	54	-1
43	57	1
43	62	1
43	73	1
43	74	1
43	75	1
43	122	1
43	136	-1
44	50	1
44	57	1
45	47	1
45	48	1
45	50	1
45	54	-1
45	57	1
45	60	1
45	62	1
45	63	1
45	64	1
45	65	1
45	66	1
45	67	1
45	69	1
45	73	1
45	74	1
45	75	1
45	122	1
45	123	-1
46	54	-1
47	48	1
47	50	1
47	54	-1
47	57	1
47	66	1
47	73	1
47	74	1
47	75	1
47	122	1
48	49	1
48	50	1
48	54	-1
48	57	1
48	73	1
48	74	1
48	75	1
48	122	1
49	54	-1
49	61	1
49	66	1
49	140	1
50	54	-1
50	57	1
50	73	1
50	74	1
50	75	1
50	122	1
51	52	-1
51	54	-1
51	59	1
51	122	1
53	54	1
53	55	1
53	56	-1
53	122	1
53	161	-1
54	55	1
54	56	-1
54	57	-1
54	59	-1
54	61	-1
54	62	-1
54	63	-1
54	65	-1
54	66	-1
54	69	-1
54	70	-1
54	71	-1
54	72	-1
54	73	-1
54	74	-1
54	75	-1
54	115	-1
54	122	-1
54	127	-1
54	134	-1
57	59	1
57	61	1
57	73	1
57	74	1
57	75	1
57	122	1
57	136	-1
58	122	-1
59	61	1
59	62	1
59	67	1
59	122	1
60	62	1
60	65	1
60	66	1
60	67	1
60	68	1
60	69	1
60	70	1
60	137	1
60	138	1
60	139	1
60	140	1
60	141	1
61	122	1
62	66	1
62	67	1
62	68	1
62	69	-1
62	70	1
62	71	1
62	73	-1
62	74	-1
62	119	-1
62	122	1
62	136	-1
62	137	1
62	138	1
62	139	1
62	140	1
62	141	1
62	142	1
62	143	1
62	145	1
62	147	-1
64	66	1
64	140	1
65	66	1
65	67	1
65	79	-1
66	67	1
66	68	1
66	69	1
66	70	1
66	137	1
66	138	1
66	139	1
66	140	1
66	141	1
67	68	1
67	69	1
67	70	1
67	137	1
67	138	1
67	139	1
67	140	1
67	141	1
68	69	1
68	70	1
68	122	-1
68	137	1
68	138	1
68	139	1
68	140	1
68	141	1
69	70	1
69	137	1
69	138	1
69	139	1
69	140	1
69	141	1
70	121	1
70	122	1
70	137	1
70	138	1
70	139	1
70	140	1
70	141	1
73	74	1
73	75	1
73	122	1
73	162	-1
74	75	1
74	122	1
75	122	1
76	78	1
76	80	1
76	81	1
76	82	1
76	83	1
76	84	1
76	85	1
76	86	1
76	87	1
76	88	1
76	89	1
76	90	1
76	91	1
76	92	1
76	94	1
77	79	1
77	93	1
77	95	1
77	96	1
77	97	1
77	98	1
77	99	1
77	103	1
77	104	1
77	109	1
78	80	1
78	81	1
78	82	1
78	83	1
78	84	1
78	85	1
78	86	1
78	87	1
78	88	1
78	89	1
78	90	1
78	91	1
78	92	1
78	94	1
79	93	1
79	95	1
79	96	1
79	97	1
79	98	1
79	99	1
79	103	1
79	104	1
79	109	1
80	81	1
80	82	1
80	83	1
80	84	1
80	85	1
80	86	1
80	87	1
80	88	1
80	89	1
80	90	1
80	91	1
80	92	1
80	94	1
81	82	1
81	83	1
81	84	-1
81	85	1
81	86	1
81	87	1
81	88	1
81	89	1
81	90	1
81	91	1
81	92	1
81	94	1
81	116	-1
82	83	1
82	84	1
82	85	1
82	86	1
82	87	1
82	88	1
82	89	1
82	90	1
82	91	1
82	92	1
82	94	1
83	84	1
83	85	1
83	86	1
83	87	1
83	88	1
83	89	1
83	90	1
83	91	1
83	92	1
83	94	1
84	85	1
84	86	1
84	87	1
84	88	1
84	89	1
84	90	1
84	91	1
84	92	1
84	94	1
84	105	1
84	106	1
84	115	1
84	116	1
84	117	1
84	118	1
84	119	1
84	123	1
84	124	1
84	125	1
84	126	1
84	127	1
84	129	1
84	130	1
84	131	1
84	132	1
84	133	1
84	134	1
84	135	1
85	86	1
85	87	1
85	88	1
85	89	1
85	90	1
85	91	1
85	92	1
85	94	1
86	87	1
86	88	1
86	89	1
86	90	1
86	91	1
86	92	1
86	94	1
87	88	1
87	89	1
87	90	1
87	91	1
87	92	1
87	94	1
88	89	1
88	90	1
88	91	1
88	92	1
88	94	1
89	90	1
89	91	1
89	92	1
89	94	1
90	91	1
90	92	1
90	94	1
91	92	1
91	94	1
92	94	1
93	94	-1
93	95	1
93	96	1
93	97	1
93	98	1
93	99	1
93	103	1
93	104	1
93	109	1
95	96	1
95	97	1
95	98	1
95	99	1
95	103	1
95	104	1
95	109	1
96	97	1
96	98	1
96	99	1
96	100	1
96	101	1
96	102	1
96	103	1
96	104	1
96	109	1
96	110	1
96	119	1
97	98	1
97	99	1
97	103	1
97	104	1
97	109	1
97	119	1
98	99	1
98	100	1
98	101	1
98	102	1
98	103	1
98	104	1
98	109	1
98	110	1
98	111	1
98	113	1
98	119	1
99	100	1
99	101	1
99	102	1
99	103	1
99	104	1
99	109	1
99	110	1
99	118	-1
99	119	1
100	101	1
100	102	1
100	103	1
100	104	1
100	109	1
100	110	1
100	111	-1
100	113	-1
100	119	1
101	102	1
101	103	1
101	104	1
101	105	-1
101	107	1
101	109	1
101	110	1
101	119	1
102	103	1
102	104	1
102	109	1
102	110	1
102	119	1
103	104	1
103	109	1
103	110	1
103	119	1
104	109	1
104	110	1
104	111	-1
104	113	-1
104	119	1
105	106	1
105	107	-1
105	115	1
105	116	1
105	117	1
105	118	1
105	119	1
105	123	1
105	124	1
105	125	1
105	126	1
105	127	1
105	129	1
105	130	1
105	131	1
105	132	1
105	133	1
105	134	1
105	135	1
106	108	-1
106	115	1
106	116	1
106	117	1
106	118	1
106	119	1
106	123	1
106	124	1
106	125	1
106	126	1
106	127	1
106	129	1
106	130	1
106	131	1
106	132	1
106	133	1
106	134	1
106	135	1
107	108	1
107	119	-1
108	119	-1
108	130	-1
109	110	1
109	111	1
109	113	1
109	119	1
110	119	1
111	113	1
112	114	1
115	116	1
115	117	1
115	118	1
115	119	1
115	123	1
115	124	1
115	125	1
115	126	1
115	127	1
115	129	1
115	130	1
115	131	1
115	132	1
115	133	1
